"id","year","active_year","type_of_violence","conflict_new_id","conflict_name","dyad_new_id","dyad_name","side_a_new_id","gwnoa","side_a","side_b_new_id","gwnob","side_b","number_of_sources","source_article","source_office","source_date","source_headline","source_original","where_prec","where_coordinates","adm_1","adm_2","latitude","longitude","geom_wkt","priogrid_gid","country","country_id","region","event_clarity","date_prec","date_start","date_end","deaths_a","deaths_b","deaths_civilians","deaths_unknown","low","best","high"
57630,2009,1,1,418,"United States of America:Government",878,"Government of United States of America - al-Qaida ",3,"2","Government of United States of America",769,NA,"al-Qaida ",-1,"AP 5/8, Geo News TV website, Karachi, in English 07 Aug 09, Daily Times website, Lahore, in English 11 Aug 09, r 21/8","",NA,"","intelligence officials",2,"Ladha Town","Federally Administered Tribal Areas","South Waziristan",32.561667,69.841111,"POINT (69.841111 32.561667)",176900,"Pakistan",770,"Asia",1,1,"2009-08-05","2009-08-05",0,0,0,0,0,0,9
57635,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Associated Press of Pakistan news agency, Islamabad, in English 1058gmt 06 Aug 09","",NA,"","",1,"Samsel Banda Town","Khyber Pakhtunkwa Province","Swat District",34.821753,72.266161,"POINT (72.266161 34.821753)",179785,"Pakistan",770,"Asia",1,1,"2009-08-06","2009-08-06",0,0,0,4,4,4,4
57636,2009,1,1,404,"Pakistan:Government",11336,"Government of Pakistan - Lashkar-e-Islam",142,"770","Government of Pakistan",399,NA,"Lashkar-e-Islam",-1,"SATP","",NA,"","",2,"Akakhel Area","Federally Administered Tribal Areas","Khyber Agency",33.843346,70.983627,"POINT (70.983627 33.843346)",178342,"Pakistan",770,"Asia",1,1,"2009-08-06","2009-08-06",1,1,0,0,2,2,2
57640,2009,1,2,4913,"Forces of Turkestan Bhittani - TTP",5523,"Forces of Turkestan Bhittani - TTP",888,"","Forces of Turkestan Bhittani",356,NA,"TTP",-1,"Associated Press of Pakistan news agency, Islamabad, in English 0623gmt 07 Aug 09, Associated Press of Pakistan news agency, Islamabad, in English 1109gmt 07 Aug 09","",NA,"","",3,"Tank District","Khyber Pakhtunkwa Province","Tank District",32.240003,70.392559,"POINT (70.392559 32.240003)",176181,"Pakistan",770,"Asia",1,1,"2009-08-07","2009-08-07",0,0,0,9,9,9,9
53349,2009,1,2,10732,"Lashkar of Mohmand tribe - TTP",11342,"Lashkar of Mohmand tribe - TTP",2987,"","Lashkar of Mohmand tribe",356,NA,"TTP",-1,"r 9/8","",NA,"","",3,"Mohmand Agency","Federally Administered Tribal Areas","Mohmand Agency",34.46386,71.351161,"POINT (71.351161 34.463860)",179063,"Pakistan",770,"Asia",1,1,"2009-08-09","2009-08-09",4,10,0,0,14,14,14
53654,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Associated Press of Pakistan news agency, Islamabad, in English 1254gmt 10 Aug 09","",NA,"","ISPR",1,"Kabal Town","Khyber Pakhtunkwa Province","Swat District",34.791969,72.282636,"POINT (72.282636 34.791969)",179785,"Pakistan",770,"Asia",1,1,"2009-08-10","2009-08-10",1,0,0,0,1,1,1
57643,2009,1,1,404,"Pakistan:Government",11336,"Government of Pakistan - Lashkar-e-Islam",142,"770","Government of Pakistan",399,NA,"Lashkar-e-Islam",-1,"SATP","",NA,"","",1,"Shalobar Village","Federally Administered Tribal Areas","Khyber Agency",33.820815,70.748265,"POINT (70.748265 33.820815)",178342,"Pakistan",770,"Asia",1,1,"2009-08-10","2009-08-10",0,0,4,0,4,4,4
57649,2009,1,3,530,"TTP - Civilians",997,"TTP - Civilians",356,"","TTP",1,NA,"Civilians",-1,"The News website, Islamabad, in English 11 Aug 09","",NA,"","",2,"Ladha Town","Federally Administered Tribal Areas","South Waziristan",32.561667,69.841111,"POINT (69.841111 32.561667)",176900,"Pakistan",770,"Asia",1,1,"2009-08-10","2009-08-10",0,0,1,0,1,1,1
57646,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"The News website, Islamabad, in English 12 Aug 09","",NA,"","security forces",2,"Kabal Town","Khyber Pakhtunkwa Province","Swat District",34.791969,72.282636,"POINT (72.282636 34.791969)",179785,"Pakistan",770,"Asia",1,1,"2009-08-11","2009-08-11",0,0,0,4,4,4,4
57647,2009,1,1,325,"Pakistan:Balochistan",711,"Government of Pakistan - BRA",142,"770","Government of Pakistan",289,NA,"BRA",-1,"Daily Times website, Lahore, in English 11 Aug 09","",NA,"","BRA statement",3,"Nasirabad District","Balochistan Province","Nasirabad District",28.626434,68.12925,"POINT (68.129250 28.626434)",171137,"Pakistan",770,"Asia",1,1,"2009-08-11","2009-08-11",10,0,0,0,10,10,10
57651,2009,1,3,530,"TTP - Civilians",997,"TTP - Civilians",356,"","TTP",1,NA,"Civilians",-1,"Daily Times website, Lahore, in English 12 Aug 09","",NA,"","",2,"Safi Tehsil","Federally Administered Tribal Areas","Mohmand Agency",34.501375,71.271401,"POINT (71.271401 34.501375)",179783,"Pakistan",770,"Asia",1,1,"2009-08-11","2009-08-11",0,0,1,0,1,1,1
57652,2009,0,3,923,"Lashkar-e-Islam - Civilians",1394,"Lashkar-e-Islam - Civilians",399,"","Lashkar-e-Islam",1,NA,"Civilians",-1,"Dawn website, Karachi, in English 12 Aug 09","",NA,"","",1,"Peshawar Town","Khyber Pakhtunkwa Province","Peshawar District",34.016667,71.583333,"POINT (71.583333 34.016667)",179064,"Pakistan",770,"Asia",1,1,"2009-08-11","2009-08-11",0,0,3,0,3,3,3
188004,2009,1,1,418,"United States of America:Government",878,"Government of United States of America - al-Qaida ",3,"2","Government of United States of America",769,NA,"al-Qaida ",-1,"Reuters 11/8, AP 11/8","",NA,"","locals",1,"Kaniguram Town","Federally Administered Tribal Areas","South Waziristan",32.518056,69.784722,"POINT (69.784722 32.518056)",176900,"Pakistan",770,"Asia",1,1,"2009-08-11","2009-08-11",0,0,0,8,6,8,14
54397,2009,1,1,404,"Pakistan:Government",11336,"Government of Pakistan - Lashkar-e-Islam",142,"770","Government of Pakistan",399,NA,"Lashkar-e-Islam",-1,"SATP","",NA,"","",2,"Bara Town","Federally Administered Tribal Areas","Khyber Agency",33.914722,71.468056,"POINT (71.468056 33.914722)",178343,"Pakistan",770,"Asia",1,1,"2009-08-12","2009-08-12",0,17,0,0,17,17,17
57653,2009,1,2,4913,"Forces of Turkestan Bhittani - TTP",5523,"Forces of Turkestan Bhittani - TTP",888,"","Forces of Turkestan Bhittani",356,NA,"TTP",-1,"AP 13/8, Dawn News TV, Karachi, in English 0000gmt 12 Aug 09","",NA,"","",2,"Sur Ghar Area","Federally Administered Tribal Areas","South Waziristan",31.870817,70.148094,"POINT (70.148094 31.870817)",175461,"Pakistan",770,"Asia",1,1,"2009-08-12","2009-08-12",0,10,0,60,70,70,90
54733,2009,1,1,325,"Pakistan:Balochistan",709,"Government of Pakistan - BLA",142,"770","Government of Pakistan",287,NA,"BLA",-1,"r 13/8","",NA,"","",1,"Quetta Town","Balochistan Province","Quetta District",30.183333,67,"POINT (67.000000 30.183333)",173295,"Pakistan",770,"Asia",1,1,"2009-08-13","2009-08-13",2,0,0,0,2,2,2
55222,2009,0,2,4659,"Lashkar of Salarzai tribe - TTP",5269,"Lashkar of Salarzai tribe - TTP",796,"","Lashkar of Salarzai tribe",356,NA,"TTP",-1,"AP 13/8","",NA,"","local government",3,"Bajaur Agency","Federally Administered Tribal Areas","Bajaur Agency",34.757318,71.490673,"POINT (71.490673 34.757318)",179783,"Pakistan",770,"Asia",1,1,"2009-08-13","2009-08-13",0,2,0,0,2,2,2
56813,2009,1,2,4913,"Forces of Turkestan Bhittani - TTP",5523,"Forces of Turkestan Bhittani - TTP",888,"","Forces of Turkestan Bhittani",356,NA,"TTP",-1,"The News website, Islamabad, in English 14 Aug 09","",NA,"","",2,"Sur Ghar Area","Federally Administered Tribal Areas","South Waziristan",31.870817,70.148094,"POINT (70.148094 31.870817)",175461,"Pakistan",770,"Asia",1,1,"2009-08-13","2009-08-13",0,0,0,10,10,10,10
57654,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"r 13/8, Dawn website, Karachi, in English 14 Aug 09","",NA,"","govrenment official",5,"Upper Tehsil","Federally Administered Tribal Areas","Orakzai Agency",33.67097,70.775148,"POINT (70.775148 33.670970)",178342,"Pakistan",770,"Asia",1,1,"2009-08-13","2009-08-13",0,0,0,13,13,13,13
57656,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"r 15/8, Associated Press of Pakistan news agency, Islamabad, in English 1002gmt 15 Aug 09","",NA,"","military officials",1,"Khwazakhela Town","Khyber Pakhtunkwa Province","Swat District",34.937144,72.469297,"POINT (72.469297 34.937144)",179785,"Pakistan",770,"Asia",1,1,"2009-08-15","2009-08-15",5,1,0,0,6,6,6
57657,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Associated Press of Pakistan news agency, Islamabad, in English 1002gmt 15 Aug 09","",NA,"","ISPR",2,"Kanju Town","Khyber Pakhtunkwa Province","Swat District",34.801035,72.343548,"POINT (72.343548 34.801035)",179785,"Pakistan",770,"Asia",1,1,"2009-08-15","2009-08-15",0,0,0,8,8,8,8
56935,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Associated Press of Pakistan news agency, Islamabad, in English 1025gmt 17 Aug 09","",NA,"","ISPR",1,"Derai Town","Khyber Pakhtunkwa Province","Swat District",34.80492,72.361134,"POINT (72.361134 34.804920)",179785,"Pakistan",770,"Asia",1,1,"2009-08-17","2009-08-17",0,0,0,6,6,6,6
57660,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Associated Press of Pakistan news agency, Islamabad, in English 1025gmt 17 Aug 09","",NA,"","ISPR",3,"Swat District","Khyber Pakhtunkwa Province","Swat District",35.241602,72.499333,"POINT (72.499333 35.241602)",180505,"Pakistan",770,"Asia",1,1,"2009-08-17","2009-08-17",0,0,0,7,7,7,7
57662,2009,1,3,530,"TTP - Civilians",997,"TTP - Civilians",356,"","TTP",1,NA,"Civilians",-1,"AP 17/8,  sGeo TV website, Karachi, in Urdu 17 Aug 09","",NA,"","police",2,"Shabqadar Town","Khyber Pakhtunkwa Province","Charsadda District",34.218917,71.557903,"POINT (71.557903 34.218917)",179064,"Pakistan",770,"Asia",1,1,"2009-08-17","2009-08-17",0,0,7,1,8,8,8
57664,2009,1,2,4912,"Lashkar of Orakzai tribe - TTP",5522,"Lashkar of Orakzai tribe - TTP",887,"","Lashkar of Orakzai tribe",356,NA,"TTP",-1,"Dawn website, Karachi, in English 19 Aug 09","",NA,"","",2,"Sturi Khel Area","Federally Administered Tribal Areas","Orakzai Agency",33.811065,71.176793,"POINT (71.176793 33.811065)",178343,"Pakistan",770,"Asia",1,1,"2009-08-18","2009-08-18",0,2,0,0,2,2,2
59469,2009,1,2,4912,"Lashkar of Orakzai tribe - TTP",5522,"Lashkar of Orakzai tribe - TTP",887,"","Lashkar of Orakzai tribe",356,NA,"TTP",-1,"Dawn website, Karachi, in English 19 Aug 09","",NA,"","",1,"Anjani Town","Federally Administered Tribal Areas","Orakzai Agency",33.778911,71.112119,"POINT (71.112119 33.778911)",178343,"Pakistan",770,"Asia",1,1,"2009-08-18","2009-08-18",0,4,0,0,4,4,4
59470,2009,1,2,4912,"Lashkar of Orakzai tribe - TTP",5522,"Lashkar of Orakzai tribe - TTP",887,"","Lashkar of Orakzai tribe",356,NA,"TTP",-1,"Dawn website, Karachi, in English 19 Aug 09","",NA,"","",2,"Anjani Town","Federally Administered Tribal Areas","Orakzai Agency",33.778911,71.112119,"POINT (71.112119 33.778911)",178343,"Pakistan",770,"Asia",1,1,"2009-08-18","2009-08-18",2,0,0,0,2,2,2
60295,2009,1,2,4912,"Lashkar of Orakzai tribe - TTP",5522,"Lashkar of Orakzai tribe - TTP",887,"","Lashkar of Orakzai tribe",356,NA,"TTP",-1,"r 19/8","",NA,"","",3,"Orakzai Agency","Federally Administered Tribal Areas","Orakzai Agency",33.707767,71.00238,"POINT (71.002380 33.707767)",178343,"Pakistan",770,"Asia",1,1,"2009-08-19","2009-08-19",2,0,0,0,2,2,2
60661,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"r 19/8","",NA,"","",3,"Bajaur Agency","Federally Administered Tribal Areas","Bajaur Agency",34.757318,71.490673,"POINT (71.490673 34.757318)",179783,"Pakistan",770,"Asia",1,1,"2009-08-19","2009-08-19",0,0,0,5,5,5,5
57669,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"The News website, Islamabad, in English 25 Aug 09","",NA,"","ISPR",2,"Tiligram Town","Khyber Pakhtunkwa Province","Swat District",34.824264,72.49691,"POINT (72.496910 34.824264)",179785,"Pakistan",770,"Asia",1,1,"2009-08-25","2009-08-25",0,0,0,4,4,4,4
60602,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Associated Press of Pakistan news agency, Islamabad, in English 1414gmt 21 Aug 09","",NA,"","security forces",2,"Michni Area","Federally Administered Tribal Areas","Mohmand Agency",34.186667,71.445,"POINT (71.445000 34.186667)",179063,"Pakistan",770,"Asia",1,1,"2009-08-21","2009-08-21",0,0,0,6,6,6,5
187567,2009,1,1,333,"Afghanistan:Government",735,"Government of Afghanistan - Taleban",130,"700","Government of Afghanistan",303,NA,"Taleban",1,"""Reuters,2009-08-21,.""","Reuters",2009-08-21,".","Pakistani intelligence agency officials ",1,"Darpa Khel Town","Federally Administered Tribal Areas","North Waziristan",32.986739,70.050418,"POINT (70.050418 32.986739)",176901,"Pakistan",770,"Asia",1,1,"2009-08-21","2009-08-21",0,0,8,4,12,12,15
57670,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Associated Press of Pakistan news agency, Islamabad, in English 1100gmt 25 Aug 09","",NA,"","ISPR",1,"Ashanbanr Area","Khyber Pakhtunkwa Province","Swat District",34.8608,72.4908,"POINT (72.490800 34.860800)",179785,"Pakistan",770,"Asia",1,1,"2009-08-25","2009-08-25",0,0,0,1,1,1,1
192688,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Associated Press of Pakistan news agency, Islamabad, in English 1414gmt 21 Aug 09","",NA,"","security forces",2,"Yake Ghund tehsil","Federally Administered Tribal Areas","Mohmand Agency",34.259054,71.425237,"POINT (71.425237 34.259054)",179063,"Pakistan",770,"Asia",1,1,"2009-08-21","2009-08-21",0,0,0,5,5,5,6
57666,2009,1,2,4579,"Ansaar ul-Islam - Lashkar-e-Islam",5189,"Ansaar ul-Islam - Lashkar-e-Islam",398,"","Ansaar ul-Islam",399,NA,"Lashkar-e-Islam",-1,"AP 22/8, AP 23/8, The News website, Islamabad, in English 25 Aug 09","",NA,"","police",1,"Peshawar Town","Khyber Pakhtunkwa Province","Peshawar District",34.016667,71.583333,"POINT (71.583333 34.016667)",179064,"Pakistan",770,"Asia",1,1,"2009-08-22","2009-08-22",2,1,0,0,3,3,3
60297,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"AP 22/8","",NA,"","",1,"Kanju Town","Khyber Pakhtunkwa Province","Swat District",34.801035,72.343548,"POINT (72.343548 34.801035)",179785,"Pakistan",770,"Asia",1,1,"2009-08-22","2009-08-22",0,1,0,0,1,1,1
57672,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"r 25/8","",NA,"","",2,"Swat Valley","Khyber Pakhtunkwa Province","Swat District",34.7828,72.3619,"POINT (72.361900 34.782800)",179785,"Pakistan",770,"Asia",1,1,"2009-08-25","2009-08-25",0,0,0,0,0,0,32
57671,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Associated Press of Pakistan news agency, Islamabad, in English 1100gmt 25 Aug 09","",NA,"","ISPR",2,"Gat Town","Khyber Pakhtunkwa Province","Swat District",34.774941,72.548341,"POINT (72.548341 34.774941)",179786,"Pakistan",770,"Asia",1,1,"2009-08-25","2009-08-25",0,0,0,2,2,2,2
193155,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"AP 20/9","",NA,"","military",5,"Dir region","Khyber Pakhtunkwa Province","",35.136833,71.981775,"POINT (71.981775 35.136833)",180504,"Pakistan",770,"Asia",1,2,"2009-09-19","2009-09-20",0,0,0,4,4,4,4
57676,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Associated Press of Pakistan news agency, Islamabad, in English 1108gmt 26 Aug 09","",NA,"","ISPR",1,"Dangram Town","Khyber Pakhtunkwa Province","Swat District",34.755513,72.405778,"POINT (72.405778 34.755513)",179785,"Pakistan",770,"Asia",1,1,"2009-08-26","2009-08-26",0,0,0,3,3,3,3
57678,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Associated Press of Pakistan news agency, Islamabad, in English 1108gmt 26 Aug 09","",NA,"","ISPR",1,"Mingora Town","Khyber Pakhtunkwa Province","Swat District",34.783333,72.366667,"POINT (72.366667 34.783333)",179785,"Pakistan",770,"Asia",1,1,"2009-08-26","2009-08-26",0,0,0,2,2,2,2
49080,2009,0,3,488,"Government of Myanmar (Burma) - Civilians",955,"Government of Myanmar (Burma) - Civilians",144,"775","Government of Myanmar (Burma)",1,NA,"Civilians",-1,"Free Burma Rangers Report 20/3 2010","",NA,"","witnesses/photos",5,"Lai-Kha Township","Shan State","Loilen District",21.272245,97.668024,"POINT (97.668024 21.272245)",160396,"Myanmar (Burma)",775,"Asia",1,1,"2009-08-27","2009-08-27",0,0,1,0,1,1,1
49113,2009,1,1,439,"Myanmar (Burma):Kokang",906,"Government of Myanmar (Burma) - MNDAA",144,"775","Government of Myanmar (Burma)",880,NA,"MNDAA",-1,"S.H.A.N. 27/8 2009, Irrawaddy 27/ 2009","",NA,"","",5,"Laukkaing Township","Shan State","Laukkaing District",23.690225,98.765042,"POINT (98.765042 23.690225)",163998,"Myanmar (Burma)",775,"Asia",1,1,"2009-08-27","2009-08-27",3,0,0,0,3,3,3
50403,2009,1,1,439,"Myanmar (Burma):Kokang",906,"Government of Myanmar (Burma) - MNDAA",144,"775","Government of Myanmar (Burma)",880,NA,"MNDAA",-1,"Irrawaddy 27/8 2009","",NA,"","",4,"Shan State","Shan State","",22,98,"POINT (98.000000 22.000000)",161837,"Myanmar (Burma)",775,"Asia",1,1,"2009-08-27","2009-08-27",1,0,0,0,1,1,1
51801,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"The News website, Islamabad, in English 27 Aug 09","",NA,"","ISPR",3,"Swat District","Khyber Pakhtunkwa Province","Swat District",35.241602,72.499333,"POINT (72.499333 35.241602)",180505,"Pakistan",770,"Asia",1,1,"2009-08-27","2009-08-27",0,0,0,3,3,3,3
57677,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"The News website, Islamabad, in English 27 Aug 09","",NA,"","ISPR",2,"Kokarai Town","Khyber Pakhtunkwa Province","Swat District",34.738781,72.425502,"POINT (72.425502 34.738781)",179785,"Pakistan",770,"Asia",1,1,"2009-08-27","2009-08-27",0,0,0,3,3,3,3
57680,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"r 27/8, Geo News TV website, Karachi, in English 28 Aug 09","",NA,"","",1,"Torkham Border Crossing","Federally Administered Tribal Areas","Khyber Agency",34.190457,71.069264,"POINT (71.069264 34.190457)",179063,"Pakistan",770,"Asia",1,1,"2009-08-27","2009-08-27",22,1,0,0,23,23,23
188005,2009,1,1,418,"United States of America:Government",878,"Government of United States of America - al-Qaida ",3,"2","Government of United States of America",769,NA,"al-Qaida ",-1,"Reuters 27/8, Geo News TV website, Karachi, in English 27 Aug 09","",NA,"","",2,"Kaniguram Town","Federally Administered Tribal Areas","South Waziristan",32.518056,69.784722,"POINT (69.784722 32.518056)",176900,"Pakistan",770,"Asia",1,1,"2009-08-27","2009-08-27",0,0,0,6,6,6,8
50334,2009,1,1,439,"Myanmar (Burma):Kokang",906,"Government of Myanmar (Burma) - MNDAA",144,"775","Government of Myanmar (Burma)",880,NA,"MNDAA",-1,"August 31, New Light of Myanmar","",NA,"","government official story",4,"Shan State","Shan State","",22,98,"POINT (98.000000 22.000000)",161837,"Myanmar (Burma)",775,"Asia",2,2,"2009-08-27","2009-08-29",23,0,0,0,23,23,23
