idnum	idacr	year	pop	source
712	MON	1969	1214.00	0
712	MON	1970	1248.00	0
712	MON	1971	1283.00	0
712	MON	1972	1320.00	0
712	MON	1973	1360.00	0
712	MON	1974	1402.00	0
712	MON	1975	1446.00	0
712	MON	1976	1490.00	0
712	MON	1977	1533.00	0
712	MON	1978	1574.00	0
712	MON	1979	1617.00	0
712	MON	1980	1661.00	0
712	MON	1981	1703.00	0
712	MON	1982	1746.00	0
712	MON	1983	1788.00	0
712	MON	1984	1832.00	0
712	MON	1985	1878.00	0
712	MON	1986	1925.00	0
712	MON	1987	1973.00	0
712	MON	1988	2020.00	0
712	MON	1989	2070.00	0
712	MON	1990	2216.00	0
712	MON	1991	2270.00	0
712	MON	1992	2319.00	0
712	MON	1993	2366.00	0
712	MON	1994	2414.00	0
712	MON	1995	2347.00	0
712	MON	1996	2380.00	0
712	MON	1997	2313.00	0
712	MON	1998	2579.00	0
712	MON	1999	2621.00	0
712	MON	2000	2662.00	0
712	MON	2001	2663.00	0
712	MON	2002	2322.25	3
712	MON	2003	2232.15	3
712	MON	2004	2145.53	3
713	TAW	1949	7099.00	0
713	TAW	1950	7427.00	0
713	TAW	1951	7769.00	0
713	TAW	1952	8128.00	0
713	TAW	1953	8433.00	0
713	TAW	1954	8750.00	0
713	TAW	1955	9078.00	0
713	TAW	1956	9398.00	0
713	TAW	1957	9728.00	0
713	TAW	1958	10071.00	0
713	TAW	1959	10425.00	0
713	TAW	1960	10792.00	0
713	TAW	1961	11136.00	0
713	TAW	1962	11492.00	0
713	TAW	1963	11859.00	0
713	TAW	1964	12237.00	0
713	TAW	1965	12628.00	0
713	TAW	1966	13035.00	0
713	TAW	1967	13454.00	0
713	TAW	1968	13888.00	0
713	TAW	1969	14335.00	0
713	TAW	1970	14676.00	0
713	TAW	1971	14995.00	0
713	TAW	1972	15289.00	0
713	TAW	1973	15565.00	0
713	TAW	1974	15852.00	0
713	TAW	1975	16150.00	0
713	TAW	1976	16508.00	0
713	TAW	1977	16813.00	0
713	TAW	1978	17136.00	0
713	TAW	1979	17479.00	0
713	TAW	1980	17805.00	0
713	TAW	1981	18136.00	0
713	TAW	1982	18458.00	0
713	TAW	1983	18733.00	0
713	TAW	1984	19013.00	0
713	TAW	1985	19258.00	0
713	TAW	1986	19455.00	0
713	TAW	1987	19673.00	0
713	TAW	1988	19904.00	0
713	TAW	1989	20107.00	0
713	TAW	1990	20353.00	0
713	TAW	1991	20557.00	0
713	TAW	1992	20752.00	0
713	TAW	1993	20944.00	0
713	TAW	1994	21126.00	0
713	TAW	1995	21304.00	0
713	TAW	1996	21471.00	0
713	TAW	1997	21683.00	0
713	TAW	1998	21871.00	0
713	TAW	1999	21873.00	0
713	TAW	2000	21875.00	0
713	TAW	2001	21877.00	0
713	TAW	2002	22653.45	3
713	TAW	2003	22940.48	3
713	TAW	2004	23231.16	3
730	KOR	1816	618.29	3
730	KOR	1817	641.84	3
730	KOR	1818	666.30	3
730	KOR	1819	691.69	3
730	KOR	1820	718.04	3
730	KOR	1821	745.40	3
730	KOR	1822	773.80	3
730	KOR	1823	803.28	3
730	KOR	1824	833.88	3
730	KOR	1825	865.65	3
730	KOR	1826	898.64	3
730	KOR	1827	932.88	3
730	KOR	1828	968.42	3
730	KOR	1829	1005.32	3
730	KOR	1830	1043.62	3
730	KOR	1831	1083.38	3
730	KOR	1832	1124.66	3
730	KOR	1833	1167.51	3
730	KOR	1834	1211.99	3
730	KOR	1835	1258.17	3
730	KOR	1836	1306.10	3
730	KOR	1837	1355.87	3
730	KOR	1838	1407.53	3
730	KOR	1839	1461.15	3
730	KOR	1840	1516.82	3
730	KOR	1841	1574.62	3
730	KOR	1842	1634.61	3
730	KOR	1843	1696.89	3
730	KOR	1844	1761.54	3
730	KOR	1845	1828.66	3
730	KOR	1846	1898.33	3
730	KOR	1847	1970.66	3
730	KOR	1848	2045.74	3
730	KOR	1849	2123.68	3
730	KOR	1850	2204.60	3
730	KOR	1851	2288.59	3
730	KOR	1852	2375.79	3
730	KOR	1853	2466.31	3
730	KOR	1854	2560.28	3
730	KOR	1855	2657.82	3
730	KOR	1856	2759.09	3
730	KOR	1857	2864.21	3
730	KOR	1858	2973.34	3
730	KOR	1859	3086.62	3
730	KOR	1860	3204.23	3
730	KOR	1861	3326.31	3
730	KOR	1862	3453.04	3
730	KOR	1863	3584.60	3
730	KOR	1864	3721.18	3
730	KOR	1865	3862.96	3
730	KOR	1866	4010.14	3
730	KOR	1867	4162.93	3
730	KOR	1868	4321.54	3
730	KOR	1869	4486.19	3
730	KOR	1870	4657.12	3
730	KOR	1871	4834.55	3
730	KOR	1872	5018.75	3
730	KOR	1873	5209.97	3
730	KOR	1874	5408.47	3
730	KOR	1875	5614.54	3
730	KOR	1876	5828.45	3
730	KOR	1877	6050.52	3
730	KOR	1878	6281.05	3
730	KOR	1879	6520.36	3
730	KOR	1880	6768.79	3
730	KOR	1881	7026.68	3
730	KOR	1882	7294.40	1
730	KOR	1883	7572.32	2
730	KOR	1884	7860.84	2
730	KOR	1885	8160.35	2
730	KOR	1886	8471.26	2
730	KOR	1887	10074.00	0
730	KOR	1888	10163.00	0
730	KOR	1889	10253.00	0
730	KOR	1890	10345.00	0
730	KOR	1891	10436.00	0
730	KOR	1892	10529.00	0
730	KOR	1893	10621.00	0
730	KOR	1894	10714.00	0
730	KOR	1895	10808.00	0
730	KOR	1896	10903.00	0
730	KOR	1897	10998.00	0
730	KOR	1898	11094.00	0
730	KOR	1899	11192.00	0
730	KOR	1900	11290.00	0
730	KOR	1901	11388.00	0
730	KOR	1902	11488.00	0
730	KOR	1903	11589.00	0
730	KOR	1904	11690.00	0
730	KOR	1905	11793.00	0
730	KOR	1906	12566.50	2
730	KOR	1907	12663.74	2
730	KOR	1908	12761.73	2
730	KOR	1909	12860.48	2
730	KOR	1910	12960.00	1
731	PRK	1948	9369.00	0
731	PRK	1949	9620.00	0
731	PRK	1950	9488.00	0
731	PRK	1951	9086.00	0
731	PRK	1952	8821.00	0
731	PRK	1953	8698.00	0
731	PRK	1954	8711.00	0
731	PRK	1955	8848.00	0
731	PRK	1956	9296.00	0
731	PRK	1957	9412.00	0
731	PRK	1958	9780.00	0
731	PRK	1959	10162.00	0
731	PRK	1960	10525.00	0
731	PRK	1961	10851.00	0
731	PRK	1962	11142.00	0
731	PRK	1963	11418.00	0
731	PRK	1964	11716.00	0
731	PRK	1965	12061.00	0
731	PRK	1966	12457.00	0
731	PRK	1967	12889.00	0
731	PRK	1968	13345.00	0
731	PRK	1969	13808.00	0
731	PRK	1970	14263.00	0
731	PRK	1971	14706.00	0
731	PRK	1972	15140.00	0
731	PRK	1973	15556.00	0
731	PRK	1974	15945.00	0
731	PRK	1975	16301.00	0
731	PRK	1976	16621.00	0
731	PRK	1977	16907.00	0
731	PRK	1978	17168.00	0
731	PRK	1979	17418.00	0
731	PRK	1980	17666.00	0
731	PRK	1981	17916.00	0
731	PRK	1982	18168.00	0
731	PRK	1983	18423.00	0
731	PRK	1984	18681.00	0
731	PRK	1985	18942.00	0
731	PRK	1986	19207.00	0
731	PRK	1987	19479.00	0
731	PRK	1988	19760.00	0
731	PRK	1989	20054.00	0
731	PRK	1990	20363.00	0
731	PRK	1991	20687.00	0
731	PRK	1992	21025.00	0
731	PRK	1993	21375.00	0
731	PRK	1994	21734.00	0
731	PRK	1995	22097.00	0
731	PRK	1996	22466.00	0
731	PRK	1997	22837.00	0
731	PRK	1998	23348.00	0
731	PRK	1999	23702.00	0
731	PRK	2000	24039.00	0
731	PRK	2001	24043.00	0
731	PRK	2002	24047.00	3
731	PRK	2003	24051.00	3
731	PRK	2004	24055.00	3
732	ROK	1948	20044.21	3
732	ROK	1949	20200.00	0
732	ROK	1950	20357.00	0
732	ROK	1951	20227.00	0
732	ROK	1952	20289.00	0
732	ROK	1953	20523.00	0
732	ROK	1954	20908.00	0
732	ROK	1955	21424.00	0
732	ROK	1956	22042.00	0
732	ROK	1957	22677.00	0
732	ROK	1958	23330.00	0
732	ROK	1959	24003.00	0
732	ROK	1960	25012.00	0
732	ROK	1961	25766.00	0
732	ROK	1962	26513.00	0
732	ROK	1963	27262.00	0
732	ROK	1964	27984.00	0
732	ROK	1965	28705.00	0
732	ROK	1966	29436.00	0
732	ROK	1967	30131.00	0
732	ROK	1968	30838.00	0
732	ROK	1969	31544.00	0
732	ROK	1970	32241.00	0
732	ROK	1971	32883.00	0
732	ROK	1972	33505.00	0
732	ROK	1973	34103.00	0
732	ROK	1974	34692.00	0
732	ROK	1975	35281.00	0
732	ROK	1976	35849.00	0
732	ROK	1977	36412.00	0
732	ROK	1978	36969.00	0
732	ROK	1979	37534.00	0
732	ROK	1980	38124.00	0
732	ROK	1981	38723.00	0
732	ROK	1982	39326.00	0
732	ROK	1983	39910.00	0
732	ROK	1984	40406.00	0
732	ROK	1985	40806.00	0
732	ROK	1986	41214.00	0
732	ROK	1987	41622.00	0
732	ROK	1988	42031.00	0
732	ROK	1989	42449.00	0
732	ROK	1990	42869.00	0
732	ROK	1991	43296.00	0
732	ROK	1992	43748.00	0
732	ROK	1993	44195.00	0
732	ROK	1994	44642.00	0
732	ROK	1995	45093.00	0
732	ROK	1996	45545.00	0
732	ROK	1997	45991.00	0
732	ROK	1998	46109.00	0
732	ROK	1999	46480.00	0
732	ROK	2000	46844.00	0
732	ROK	2001	46847.00	0
732	ROK	2002	46850.00	3
732	ROK	2003	46853.00	3
732	ROK	2004	46856.00	3
740	JPN	1816	26271.24	2
740	JPN	1817	26326.08	2
740	JPN	1818	26381.03	2
740	JPN	1819	26436.10	2
740	JPN	1820	26491.29	2
740	JPN	1821	26546.59	2
740	JPN	1822	26602.00	1
740	JPN	1823	26700.91	2
740	JPN	1824	26800.19	2
740	JPN	1825	26899.83	2
740	JPN	1826	26999.85	2
740	JPN	1827	27100.24	2
740	JPN	1828	27201.00	1
740	JPN	1829	27267.76	2
740	JPN	1830	27334.68	2
740	JPN	1831	27401.76	2
740	JPN	1832	27469.01	2
740	JPN	1833	27536.42	2
740	JPN	1834	27604.00	1
740	JPN	1835	27581.46	2
740	JPN	1836	27558.93	2
740	JPN	1837	27536.42	2
740	JPN	1838	27513.93	2
740	JPN	1839	27491.46	2
740	JPN	1840	27469.01	2
740	JPN	1841	27446.57	2
740	JPN	1842	27424.16	2
740	JPN	1843	27401.76	2
740	JPN	1844	27379.38	2
740	JPN	1845	27357.02	2
740	JPN	1846	27334.68	2
740	JPN	1847	27312.35	2
740	JPN	1848	27290.04	2
740	JPN	1849	27267.76	2
740	JPN	1850	27245.49	2
740	JPN	1851	27223.23	2
740	JPN	1852	27201.00	1
740	JPN	1853	27575.21	2
740	JPN	1854	27954.57	2
740	JPN	1855	28339.14	2
740	JPN	1856	28729.01	2
740	JPN	1857	29124.24	2
740	JPN	1858	29524.90	2
740	JPN	1859	29931.08	2
740	JPN	1860	32538.00	0
740	JPN	1861	32721.00	0
740	JPN	1862	32905.00	0
740	JPN	1863	33091.00	0
740	JPN	1864	33277.00	0
740	JPN	1865	33464.00	0
740	JPN	1866	33653.00	0
740	JPN	1867	33842.00	0
740	JPN	1868	34033.00	0
740	JPN	1869	34225.00	0
740	JPN	1870	34417.00	0
740	JPN	1871	34611.00	0
740	JPN	1872	34806.00	0
740	JPN	1873	34985.00	0
740	JPN	1874	35154.00	0
740	JPN	1875	35316.00	0
740	JPN	1876	35555.00	0
740	JPN	1877	35870.00	0
740	JPN	1878	36166.00	0
740	JPN	1879	36464.00	0
740	JPN	1880	36649.00	0
740	JPN	1881	36965.00	0
740	JPN	1882	37259.00	0
740	JPN	1883	37569.00	0
740	JPN	1884	37962.00	0
740	JPN	1885	38313.00	0
740	JPN	1886	38541.00	0
740	JPN	1887	38703.00	0
740	JPN	1888	39029.00	0
740	JPN	1889	39473.00	0
740	JPN	1890	39902.00	0
740	JPN	1891	40251.00	0
740	JPN	1892	40508.00	0
740	JPN	1893	40860.00	0
740	JPN	1894	41142.00	0
740	JPN	1895	41557.00	0
740	JPN	1896	41992.00	0
740	JPN	1897	42400.00	0
740	JPN	1898	42886.00	0
740	JPN	1899	43404.00	0
740	JPN	1900	43847.00	0
740	JPN	1901	44359.00	0
740	JPN	1902	44964.00	0
740	JPN	1903	45546.00	0
740	JPN	1904	46135.00	0
740	JPN	1905	46620.00	0
740	JPN	1906	47038.00	0
740	JPN	1907	47416.00	0
740	JPN	1908	47965.00	0
740	JPN	1909	48554.00	0
740	JPN	1910	49184.00	0
740	JPN	1911	49852.00	0
740	JPN	1912	50577.00	0
740	JPN	1913	51305.00	0
740	JPN	1914	52039.00	0
740	JPN	1915	52752.00	0
740	JPN	1916	53496.00	0
740	JPN	1917	54134.00	0
740	JPN	1918	54739.00	0
740	JPN	1919	55033.00	0
740	JPN	1920	55936.00	0
740	JPN	1921	56666.00	0
740	JPN	1922	57390.00	0
740	JPN	1923	58119.00	0
740	JPN	1924	58876.00	0
740	JPN	1925	59737.00	0
740	JPN	1926	60741.00	0
740	JPN	1927	61659.00	0
740	JPN	1928	62595.00	0
740	JPN	1929	63461.00	0
740	JPN	1930	64450.00	0
740	JPN	1931	65457.00	0
740	JPN	1932	66434.00	0
740	JPN	1933	67432.00	0
740	JPN	1934	68309.00	0
740	JPN	1935	69254.00	0
740	JPN	1936	70114.00	0
740	JPN	1937	70630.00	0
740	JPN	1938	71013.00	0
740	JPN	1939	71380.00	0
740	JPN	1940	71933.00	0
740	JPN	1941	72218.00	0
740	JPN	1942	72880.00	0
740	JPN	1943	73903.00	0
740	JPN	1944	74433.00	0
740	JPN	1945	72147.00	0
740	JPN	1946	75750.00	1
740	JPN	1947	78101.00	1
740	JPN	1948	80101.00	1
740	JPN	1949	81780.00	1
740	JPN	1950	83149.04	2
740	JPN	1951	84541.00	1
740	JPN	1952	85503.00	0
740	JPN	1953	86695.00	0
740	JPN	1954	87976.00	0
740	JPN	1955	89020.00	0
740	JPN	1956	89953.00	0
740	JPN	1957	90734.00	0
740	JPN	1958	91546.00	0
740	JPN	1959	92434.00	0
740	JPN	1960	93216.00	0
740	JPN	1961	94055.00	0
740	JPN	1962	94933.00	0
740	JPN	1963	95900.00	0
740	JPN	1964	96903.00	0
740	JPN	1965	97952.00	0
740	JPN	1966	98851.00	0
740	JPN	1967	99879.00	0
740	JPN	1968	101011.00	0
740	JPN	1969	102219.00	0
740	JPN	1970	103403.00	0
740	JPN	1971	105697.00	0
740	JPN	1972	107188.00	0
740	JPN	1973	108707.00	0
740	JPN	1974	110162.00	0
740	JPN	1975	111573.00	0
740	JPN	1976	112775.00	0
740	JPN	1977	113872.00	0
740	JPN	1978	114913.00	0
740	JPN	1979	115890.00	0
740	JPN	1980	116807.00	0
740	JPN	1981	117661.00	0
740	JPN	1982	118480.00	0
740	JPN	1983	119307.00	0
740	JPN	1984	120083.00	0
740	JPN	1985	120837.00	0
740	JPN	1986	121482.00	0
740	JPN	1987	122069.00	0
740	JPN	1988	122578.00	0
740	JPN	1989	123069.00	0
740	JPN	1990	123478.00	0
740	JPN	1991	123964.00	0
740	JPN	1992	124425.00	0
740	JPN	1993	124829.00	0
740	JPN	1994	125178.00	0
740	JPN	1995	125472.00	0
740	JPN	1996	125761.00	0
740	JPN	1997	125638.00	0
740	JPN	1998	126281.00	0
740	JPN	1999	126505.00	0
740	JPN	2000	126714.00	0
740	JPN	2001	126718.00	0
740	JPN	2002	127350.00	3
740	JPN	2003	127644.70	3
740	JPN	2004	127940.10	3
750	IND	1947	344367.00	0
750	IND	1948	349430.00	0
750	IND	1949	353832.00	0
750	IND	1950	358293.00	0
750	IND	1951	363439.00	0
750	IND	1952	369591.00	0
750	IND	1953	376079.00	0
750	IND	1954	382923.00	0
750	IND	1955	390149.00	0
750	IND	1956	397776.00	0
750	IND	1957	405825.00	0
750	IND	1958	414317.00	0
750	IND	1959	423274.00	0
750	IND	1960	432703.00	0
750	IND	1961	442372.00	0
750	IND	1962	452212.00	0
750	IND	1963	462027.00	0
750	IND	1964	472132.00	0
750	IND	1965	482530.00	0
750	IND	1966	493209.00	0
750	IND	1967	504162.00	0
750	IND	1968	515414.00	0
750	IND	1969	526986.00	0
750	IND	1970	554911.00	0
750	IND	1971	551226.00	0
750	IND	1972	563680.00	0
750	IND	1973	576419.00	0
750	IND	1974	589442.00	0
750	IND	1975	602748.00	0
750	IND	1976	616333.00	0
750	IND	1977	630195.00	0
750	IND	1978	644329.00	0
750	IND	1979	658730.00	0
750	IND	1980	673388.00	0
750	IND	1981	688320.00	0
750	IND	1982	703572.00	0
750	IND	1983	719091.00	0
750	IND	1984	734872.00	0
750	IND	1985	750911.00	0
750	IND	1986	767199.00	0
750	IND	1987	783730.00	0
750	IND	1988	800496.00	0
750	IND	1989	817488.00	0
750	IND	1990	834697.00	0
750	IND	1991	851661.00	0
750	IND	1992	867818.00	0
750	IND	1993	883910.00	0
750	IND	1994	899953.00	0
750	IND	1995	915971.00	0
750	IND	1996	939540.00	0
750	IND	1997	955220.00	0
750	IND	1998	982223.00	0
750	IND	1999	998056.00	0
750	IND	2000	1013662.00	0
750	IND	2001	1013865.00	0
750	IND	2002	1014068.00	3
750	IND	2003	1014271.00	3
750	IND	2004	1014474.00	3
760	BHU	1949	629.26	2
760	BHU	1950	650.00	1
760	BHU	1951	656.00	1
760	BHU	1952	663.00	1
760	BHU	1953	671.00	1
760	BHU	1954	681.00	1
760	BHU	1955	691.00	1
760	BHU	1956	702.00	1
760	BHU	1957	715.00	1
760	BHU	1958	728.00	1
760	BHU	1959	742.00	1
760	BHU	1960	757.00	1
760	BHU	1961	772.00	1
760	BHU	1962	788.00	1
760	BHU	1963	805.00	1
760	BHU	1964	823.00	1
760	BHU	1965	841.00	1
760	BHU	1966	860.00	1
760	BHU	1967	881.00	1
760	BHU	1968	902.00	1
760	BHU	1969	923.25	2
760	BHU	1970	945.00	1
760	BHU	1971	1068.00	0
760	BHU	1972	1089.00	0
760	BHU	1973	1112.00	0
760	BHU	1974	1135.00	0
760	BHU	1975	1159.00	0
760	BHU	1976	1184.00	0
760	BHU	1977	1209.00	0
760	BHU	1978	1236.00	0
760	BHU	1979	1263.00	0
760	BHU	1980	1165.00	0
760	BHU	1981	1321.00	0
760	BHU	1982	1351.00	0
760	BHU	1983	1382.00	0
760	BHU	1984	1415.00	0
760	BHU	1985	1451.00	0
760	BHU	1986	1490.00	0
760	BHU	1987	1531.00	0
760	BHU	1988	1573.00	0
760	BHU	1989	1612.00	0
760	BHU	1990	1645.00	0
760	BHU	1991	1672.00	0
760	BHU	1992	1693.00	0
760	BHU	1993	1713.00	0
760	BHU	1994	1738.00	0
760	BHU	1995	1770.00	0
760	BHU	1996	1812.00	0
760	BHU	1997	1862.00	0
760	BHU	1998	2004.00	0
760	BHU	1999	2064.00	0
760	BHU	2000	2124.00	0
760	BHU	2001	2125.00	0
760	BHU	2002	2126.00	3
760	BHU	2003	2127.00	3
760	BHU	2004	2128.00	3
770	PAK	1947	70050.00	0
770	PAK	1948	71560.00	0
770	PAK	1949	73070.00	0
770	PAK	1950	74620.00	0
770	PAK	1951	76448.00	0
770	PAK	1952	78364.00	0
770	PAK	1953	80408.00	0
770	PAK	1954	82342.00	0
770	PAK	1955	84406.00	0
770	PAK	1956	86522.00	0
770	PAK	1957	88691.00	0
770	PAK	1958	90915.00	0
770	PAK	1959	93195.00	0
770	PAK	1960	98737.00	0
770	PAK	1961	101452.00	0
770	PAK	1962	104237.00	0
770	PAK	1963	107099.00	0
770	PAK	1964	110040.00	0
770	PAK	1965	113061.00	0
770	PAK	1966	116032.00	0
770	PAK	1967	119082.00	0
770	PAK	1968	122212.00	0
770	PAK	1969	125426.00	0
770	PAK	1970	128724.00	0
770	PAK	1971	62425.00	0
770	PAK	1972	64298.00	0
770	PAK	1973	66879.00	0
770	PAK	1974	68924.00	0
770	PAK	1975	71033.00	0
770	PAK	1976	73205.00	0
770	PAK	1977	75444.00	0
770	PAK	1978	77752.00	0
770	PAK	1979	80130.00	0
770	PAK	1980	82581.00	0
770	PAK	1981	85118.00	0
770	PAK	1982	87825.00	0
770	PAK	1983	90617.00	0
770	PAK	1984	93499.00	0
770	PAK	1985	96472.00	0
770	PAK	1986	99539.00	0
770	PAK	1987	102705.00	0
770	PAK	1988	105970.00	0
770	PAK	1989	109140.00	0
770	PAK	1990	112404.00	0
770	PAK	1991	115766.00	0
770	PAK	1992	119229.00	0
770	PAK	1993	122795.00	0
770	PAK	1994	126467.00	0
770	PAK	1995	129871.00	0
770	PAK	1996	134146.00	0
770	PAK	1997	138150.00	0
770	PAK	1998	148166.00	0
770	PAK	1999	152331.00	0
770	PAK	2000	156483.00	0
770	PAK	2001	156550.00	0
770	PAK	2002	149796.00	3
770	PAK	2003	155160.40	3
770	PAK	2004	160717.00	3
771	BNG	1971	70468.50	3
771	BNG	1972	72392.00	0
771	BNG	1973	74368.00	0
771	BNG	1974	77032.00	0
771	BNG	1975	78961.00	0
771	BNG	1976	80815.00	0
771	BNG	1977	82713.00	0
771	BNG	1978	84655.00	0
771	BNG	1979	86643.00	0
771	BNG	1980	88678.00	0
771	BNG	1981	90457.00	0
771	BNG	1982	92585.00	0
771	BNG	1983	94651.00	0
771	BNG	1984	97273.00	0
771	BNG	1985	99434.00	0
771	BNG	1986	101673.00	0
771	BNG	1987	102563.00	0
771	BNG	1988	104532.00	0
771	BNG	1989	106507.00	0
771	BNG	1990	109765.00	0
771	BNG	1991	109880.00	0
771	BNG	1992	113223.00	0
771	BNG	1993	114844.00	0
771	BNG	1994	116493.00	0
771	BNG	1995	118229.00	0
771	BNG	1996	120073.00	0
771	BNG	1997	122013.00	0
771	BNG	1998	124774.00	0
771	BNG	1999	126947.00	0
771	BNG	2000	129155.00	0
771	BNG	2001	129180.00	0
771	BNG	2002	129205.00	3
771	BNG	2003	129230.00	3
771	BNG	2004	129255.00	3
775	MYA	1816	4042.55	3
775	MYA	1817	4038.27	3
775	MYA	1818	4034.00	3
775	MYA	1819	4029.74	3
775	MYA	1820	4025.47	3
775	MYA	1821	4021.22	3
775	MYA	1822	4016.96	3
775	MYA	1823	4012.72	3
775	MYA	1824	4008.47	3
775	MYA	1825	4004.23	3
775	MYA	1826	4000.00	1
775	MYA	1827	3995.77	2
775	MYA	1828	3991.54	2
775	MYA	1829	3987.32	2
775	MYA	1830	3983.10	2
775	MYA	1831	3978.89	2
775	MYA	1832	3974.68	2
775	MYA	1833	3970.47	2
775	MYA	1834	3966.27	2
775	MYA	1835	3962.08	2
775	MYA	1836	3957.88	2
775	MYA	1837	3953.70	2
775	MYA	1838	3949.51	2
775	MYA	1839	3945.34	2
775	MYA	1840	3941.16	2
775	MYA	1841	3936.99	2
775	MYA	1842	3932.83	2
775	MYA	1843	3928.67	2
775	MYA	1844	3924.51	2
775	MYA	1845	3920.36	2
775	MYA	1846	3916.21	2
775	MYA	1847	3912.07	2
775	MYA	1848	3907.93	2
775	MYA	1849	3903.79	2
775	MYA	1850	3899.66	2
775	MYA	1851	3895.54	2
775	MYA	1852	3891.42	2
775	MYA	1853	3887.30	2
775	MYA	1854	3883.19	2
775	MYA	1855	3879.08	2
775	MYA	1856	3874.98	2
775	MYA	1857	3870.88	2
775	MYA	1858	3866.78	2
775	MYA	1859	3862.69	2
775	MYA	1860	3858.60	2
775	MYA	1861	3854.52	2
775	MYA	1862	3850.44	2
775	MYA	1863	3846.37	2
775	MYA	1864	3842.30	2
775	MYA	1865	3838.24	2
775	MYA	1866	3834.18	2
775	MYA	1867	3830.12	2
775	MYA	1868	3826.07	2
775	MYA	1869	3822.02	2
775	MYA	1870	3817.98	2
775	MYA	1871	3813.94	2
775	MYA	1872	3809.90	2
775	MYA	1873	3805.87	2
775	MYA	1874	3801.85	2
775	MYA	1875	3797.82	2
775	MYA	1876	3793.81	2
775	MYA	1877	3789.79	2
775	MYA	1878	3785.78	2
775	MYA	1879	3781.78	2
775	MYA	1880	3777.78	2
775	MYA	1881	3773.78	2
775	MYA	1882	3769.79	2
775	MYA	1883	3765.80	2
775	MYA	1884	3761.82	2
775	MYA	1885	3757.84	2
775	MYA	1948	18119.00	0
775	MYA	1949	18304.00	0
775	MYA	1950	17832.00	0
775	MYA	1951	18139.00	0
775	MYA	1952	18463.00	0
775	MYA	1953	18807.00	0
775	MYA	1954	19173.00	0
775	MYA	1955	19561.00	0
775	MYA	1956	19970.00	0
775	MYA	1957	20397.00	0
775	MYA	1958	20838.00	0
775	MYA	1959	21289.00	0
775	MYA	1960	22355.00	0
775	MYA	1961	22200.00	0
775	MYA	1962	22688.00	0
775	MYA	1963	23187.00	0
775	MYA	1964	23697.00	0
775	MYA	1965	24218.00	0
775	MYA	1966	24751.00	0
775	MYA	1967	25303.00	0
775	MYA	1968	25867.00	0
775	MYA	1969	26444.00	0
775	MYA	1970	27034.00	0
775	MYA	1971	27637.00	0
775	MYA	1972	28262.00	0
775	MYA	1973	28886.00	0
775	MYA	1974	29521.00	0
775	MYA	1975	30170.00	0
775	MYA	1976	30834.00	0
775	MYA	1977	31512.00	0
775	MYA	1978	32205.00	0
775	MYA	1979	32913.00	0
775	MYA	1980	33637.00	0
775	MYA	1981	35094.00	0
775	MYA	1982	35910.00	0
775	MYA	1983	36747.00	0
775	MYA	1984	37614.00	0
775	MYA	1985	38541.00	0
775	MYA	1986	37800.00	0
775	MYA	1987	39073.00	0
775	MYA	1988	39839.00	0
775	MYA	1989	40601.00	0
775	MYA	1990	41354.00	0
775	MYA	1991	41552.00	0
775	MYA	1992	42333.00	0
775	MYA	1993	43116.00	0
775	MYA	1994	43922.00	0
775	MYA	1995	45106.00	0
775	MYA	1996	45922.00	0
775	MYA	1997	46402.00	0
775	MYA	1998	44497.00	0
775	MYA	1999	45059.00	0
775	MYA	2000	45611.00	0
775	MYA	2001	45609.00	0
775	MYA	2002	45607.00	3
775	MYA	2003	45605.00	3
775	MYA	2004	45603.00	3
780	SRI	1948	7244.00	0
780	SRI	1949	7455.00	0
780	SRI	1950	7678.00	0
780	SRI	1951	7876.00	0
780	SRI	1952	8074.00	0
780	SRI	1953	8290.00	0
780	SRI	1954	8520.00	0
780	SRI	1955	8723.00	0
780	SRI	1956	8929.00	0
780	SRI	1957	9165.00	0
780	SRI	1958	9388.00	0
780	SRI	1959	9646.00	0
780	SRI	1960	9889.00	0
780	SRI	1961	10136.00	0
780	SRI	1962	10385.00	0
780	SRI	1963	10646.00	0
780	SRI	1964	10971.00	0
780	SRI	1965	11164.00	0
780	SRI	1966	11439.00	0
780	SRI	1967	11703.00	0
780	SRI	1968	11992.00	0
780	SRI	1969	12252.00	0
780	SRI	1970	12516.00	0
780	SRI	1971	12608.00	0
780	SRI	1972	12861.00	0
780	SRI	1973	13091.00	0
780	SRI	1974	13284.00	0
780	SRI	1975	13496.00	0
780	SRI	1976	13717.00	0
780	SRI	1977	13942.00	0
780	SRI	1978	14190.00	0
780	SRI	1979	14472.00	0
780	SRI	1980	14747.00	0
780	SRI	1981	15011.00	0
780	SRI	1982	15195.00	0
780	SRI	1983	15417.00	0
780	SRI	1984	15603.00	0
780	SRI	1985	15842.00	0
780	SRI	1986	16117.00	0
780	SRI	1987	16361.00	0
780	SRI	1988	16599.00	0
780	SRI	1989	16825.00	0
780	SRI	1990	16993.00	0
780	SRI	1991	17247.00	0
780	SRI	1992	17405.00	0
780	SRI	1993	17619.00	0
780	SRI	1994	17865.00	0
780	SRI	1995	18112.00	0
780	SRI	1996	18315.00	0
780	SRI	1997	18552.00	0
780	SRI	1998	18455.00	0
780	SRI	1999	18639.00	0
780	SRI	2000	18827.00	0
780	SRI	2001	18828.00	0
780	SRI	2002	18829.00	3
780	SRI	2003	18830.00	3
780	SRI	2004	18831.00	3
781	MAD	1965	109.00	0
